,id,premise,hypothesis,lang_abv,language,label,label_name
1492,f3bf0f56a5,हालांकि सीवीआर बोर्ड के सदस्यों ने धन को ऋण के रूप में देने पर विचार किया न कि अनुदान उनका वोट फंडिंग के अनुरोध पर - मिल्ने और राल्फ ने बैठक छोड़ने के बाद लिया - एकमत से,सीवीआर बोर्ड के सदस्य पैसे देने के तरीके पर एक समझौते पर नहीं आ सके और बदले में वोट को बीच में विभाजित कर दिया गया।,hi,Hindi,2,contradiction
1493,ac27fdf726,освен че проучи внимателно различни официални документи чешкото правителство разгледа също така снимки от охранителни камери направени пред посолството на ирак,чешкото правителство разгледа снимките които имаха,bg,Bulgarian,0,entailment
1494,b85abf123f,du wirst einen befriedigenden strand der nähe des batu hitam finden,es gibt einen strand der nähe von batu hitam,de,German,0,entailment
1495,d9408bf79c,acute bronchitis upper respiratory symptoms lower respiratory symptoms work loss days minor restricted activity days minus asthma attacks,acute bronchitis can lead loss work days,en,English,0,entailment
1496,1dc978106f,but uh tv something we try um deliberately try get hung up like say,we very obsessed watching tv programs,en,English,2,contradiction
1497,f2135101eb,'s an opportunity very few people had,everybody get's opportunity,en,English,0,entailment
1498,e2bf68e91d,then can add cocoa powder make chocolate or after 's thickened i cook a good once starts boiling i just i cook a good seven minutes,i like make cocoa then drink whipped cream,en,English,1,neutral
1499,10323baea2,افسوسناک نہیں، نہیں، میں آپ کو نہیں مرنا چاہتا ہوں,اگر تم مرجاؤ مجھے اس کی پرواہ نہیں,ur,Urdu,2,contradiction
1500,417c8d0466,اس کے برعکس، موجودہ آمدنی سے زائد خرچ کرنے سے زیادہ خرچ کرنا - مال کی اسٹاک کو کم کر دیتا ہے کیونکہ ماضی میں بچایا گیا رقم، موجودہ اثاثے کی فروخت، یا قرضے بڑھانے کے لئے ضروری ہے,امریکہ میں خرابی بہت عام ہے,ur,Urdu,1,neutral
1501,fe1d85502a,uh-huh i i thought did an excellent job actually aging person know from when he a little kid little older little older except last very last know last person last actor played kid,yeah did a great job making person grow old from years old except last part totally knew who actor,en,English,0,entailment
1502,3aaaa47369,เลนนี บรูซเริ่มบทแถลงของเขาด้วยวิธีการนี้-- และฉันอ้างอิงจากความทรงจำแย่ --ความต่อเนื่องของอาชญากรรม โรคภัย ความทุกข์ทรมานและความตายที่เกิดขึ้นกับฉันตลอด อัลเบิร์ต ชไวท์เซอร์ และ เจ เอ็ดการ์ ฮูเวอร์ในธุรกิจ,bruce ขอโทษ,th,Thai,0,entailment
1503,d3ad742ad1,last year campaign - primarily among private attorneys - drew less than while nashville legal aid fund-raising garnered more than,campaign got less a fraction what nashville fund got,en,English,0,entailment
1504,0deea2ca5e,ο ναπολέων επιτέθηκε και κατέστρεψε τον ιερό ναό της καταλονίας το μοναστήρι του montserrat,ο ναπολέοντας έδειξε έλεος στο μοναστήρι στο μοντσεράτ επειδή σεβόταν τους ιερούς ναούς,el,Greek,2,contradiction
1505,53b7c67299,since lsc has initiated overseen significant structural changes number configuration lsc-funded programs order develop more powerful effective state delivery systems,lsc has been focusing improving 's state delivery systems a long time,en,English,1,neutral
1506,aef2645935,my article does say or imply real earnings growth only reflects retentions dividend growth must zero or all valuation techniques out window firms don't pay dividends,my article doesn't say or imply real earnings growth reflects only retentions dividend growth must zero or valuation techniques unused firms which don't pay dividends implies growth a concrete calculable statistic,en,English,1,neutral
1507,c83330a575,i bet do know kittens out there garage or out barn first time try get around kittens know 's 'd catch them a uh a fish net or something because scamper away so quick,if a fish net can catch your prey more quickly before your prey scampers away too quickly,en,English,0,entailment
1508,8421600162,but there's something,also know there's something right,en,English,1,neutral
1509,d7595edce7,oui oui d'accord au revoir,au revoir,fr,French,0,entailment
1510,36fc5b1f85,о мой бог я был английским майором так что я люблю читать прессу,я был английским майором и сделало меня бедняком поэтому я не могу взяться ни за что новое,ru,Russian,2,contradiction
1511,434066d933,sure did any way disclose your identity tommy shook his head,sure didn't reveal who,en,English,0,entailment
1512,c636984861,แต่มันก็ มันก็ เป็นประเภทของพื้นที่ที่เราอาศัยอยู่ แน่นอนว่าค่าครองชีพไม่เลวร้ายเท่าไร แม้ว่าจะมีความแตกต่าง,นี้เป็นสถานที่ที่แพงที่สุดที่คุณสามารถอาศัยอยู่ได้,th,Thai,2,contradiction
1513,88637fc33a,oh yeah ibm uh i mean uh a lot people use human factors folks but ibm what i'm looking at right now,tons people think about human factors but i'm looking at ibm right now,en,English,0,entailment
1514,8d69013b61,twill ایک رحم ہے، تو یہ کرے گا ایک لمحے کے لئے وہ تیز سانس لینے کے ساتھ اس کے سامنے کھڑی تھی، اس کے رنگوں میں رنگنے اور بہاؤ رنگ ہیں,خاتون پریشان تھی کیونکہ اُس کو محبت ہوگئی تھی,ur,Urdu,1,neutral
1515,9e79825200,tomb guardian will unlock gate tunnel give a candle explore small circular catacomb but what little can see hardly worth effort,tomb garden can give a thorough tour catacombs,en,English,1,neutral
1516,9445b1fa3f,کوئی بھی نہیں جانتا تھا کہ وہ کہاں گئے تھے,کوۂی نہیں جانتا وہ کس گھر میں گۓ,ur,Urdu,1,neutral
1517,fb98920e52,indeed recent economic research suggests investment information technology explains most acceleration labor productivity growth-a major component overall economic growth-since,research says acceleration labor productivity due investment information technology,en,English,0,entailment
1518,cd870bc2a1,ναι καλά το όνομά της είναι sam και επειδή είναι κάπως σύντομο για το samantha όλοι της απευθύνονται ως άνδρα,ονομάζεται σαμ παρόλο που είναι ένα όνομα για αγόρι,el,Greek,0,entailment
1519,cfcc3db071,περιπλανηθείτε στους ορόφους και μιλήστε στους ηθοποιούς που παίζουν τους ρόλους των ναυτικών και των οδοιπόρων,οι ηθοποιοί πληρώνονται δέκα δολάρια την ημέρα για να προσποιούνται ότι είναι προσκυνητές,el,Greek,1,neutral
1520,f0c289edbc,αυτοί οι ουρανοξύστες είναι τράπεζες και ο δρόμος στον οποίο βρίσκονται έχει το ψευδώνυμο milla oro ή golden mile,κανένας από τους ουρανοξύστες στο golden mile δεν είναι τράπεζα,el,Greek,2,contradiction
1521,970707c7f5,black river at km miles longest jamaica an arterial route used transport rum lumber from inland plantations,black river received its name because water its stream actually black,en,English,1,neutral
1522,cc03ddc2ca,this marvelous victorian-gothic building famous fanciful stone carvings around base its pillars one pillar reputedly depicting club members shows monkeys playing billiards,victorian-gothic building famous their rude members,en,English,2,contradiction
1523,769cd036f4,yes well yeah i am um actually actually i think i at higher level education i don't think there's so much a problem there 's pretty much funded well there small colleges i'm sure struggling,i think there some small colleges having trouble,en,English,0,entailment
1524,e07be01ea6,jon's feeling age weariness must shown,jon had traveled longer than his body could handle,en,English,1,neutral
1525,63901c8669,exercise supposed do,exercise isn't supposed do,en,English,0,entailment
1526,031ca7a552,ni wajibu wa 'cio' kusimamia matarajio na kusaidia kuhakikisha kuwa wanachama wote wa shirika la 'cio' wana ufahamu wazi wa majukumu yao,cio ana kazi mingi ikiwemo kuchunga matarajio na kuhakikisha wanachama wanaelewa wajibu wao,sw,Swahili,0,entailment
1527,a8a69423f5,search an aids vaccine currently needs serious help us government biggest investor effort spending less than percent its aids-research budget problem,a search has been conducted an aids vaccine,en,English,0,entailment
1528,2e383e5b23,hearty sabbath meals,there differant meats our sabbath foods,en,English,1,neutral
1529,a30ba05a7f,คุณได้ไปพิพิธภัณฑ์ในยุโรปหรือไม่,ฉันพนันได้เลยว่าเธอจะชอบการไปเที่ยวยุโรป,th,Thai,1,neutral
1530,d86615084a,กิจกรรมหรืออวัยวะทางเพศหรือการขับถ่าย,กิจกรรมบางอย่างขับเลือดออก,th,Thai,1,neutral
1531,db724028f5,yeah because those things i think would just snap know,because would break under much force,en,English,1,neutral
1532,7a7635aa36,คุณอาจใช้ผลประโยชน์ของข้อเสนอสำหรับสมาชิก ปี พิเศษของเราในจำนวน ซึ่งสามารถประหยัดอัตราแบบ ปีทั่วไปของเราได้,การเป็นสมาชิกสองปีใช้เงิน เหรียญ,th,Thai,0,entailment
1533,db2a4dc997,η διοίκηση η διοικηση υπηρεσιών κατάχρησης ουσιών και ψυχικής υγείας και η διοίκηση πόρων και υπηρεσιών υγείας,οι υπηρεσίες κατάχρησης ουσιών και οι υπηρεσίες διαχείρισης ψυχικής υγείας είναι διαφορετικές οντότητες,el,Greek,2,contradiction
1534,37d2b406d8,good,there better ones out there,en,English,1,neutral
1535,d6d4e6b2be,really 's a great relief think he's going hastings continued my honest friend,sure we can't do anything keep him here admitted my long-time nemesis,en,English,2,contradiction
1536,bdb45795fc,gerade bezug auf die beschwerde über den verlass auf freundinnen schlägt prudie jedoch vor dass sie ein langes und ernstes gespräch von herz zu- erz mit ihrer frau haben die ihre störung mit ihren entscheidungen umreißt,prudie sagt dass du es für dich behalten sollst,de,German,2,contradiction
1537,4042a5a340,s a pragmatic socialist coalition government christian democrats brought a few years unusual stability,environment stable s,en,English,0,entailment
1538,cd7091a420,opportunity,opportunities do matter,en,English,2,contradiction
1539,3195de4f41,yaptığı takdirde azıcık bir fark bile yaratacağını düşünmüyorum dedi efendisi ciddi bir şekilde,lordu her iki seçimin önemli bir etkisi olacağını düşünmüştü,tr,Turkish,2,contradiction
1540,94816bc72f,must a difficult situation all,there a lot hindrances overcome,en,English,1,neutral
1541,45858034b1,doesn't seem expensive-- use bangladesh after all,'s one most expensive options,en,English,2,contradiction
1542,a9ba016364,kwa mfano katika ggd utafiti wa kubuni ulifanywa kama kazi tofauti mwisho,masomo yalifanyika katika kutengwa,sw,Swahili,0,entailment
1543,8a5afdf34b,even if 're kind traveler who likes improvise adventurous don't turn your nose up at tourist offices,adventurous tourists always disregarding tourist offices,en,English,1,neutral
1544,5d9662cbed,uh know once start up at top try get those dollars down hands need them know there's a lot places money stops disappears along way,there needs a more transparent distribution money,en,English,1,neutral
1545,b8198e0a5d,uh a matter fact he's a draft dodger,dodged draft i'll know,en,English,0,entailment
1546,89f6e303cb,वसंत में ओपेरा हाउस में सैन फ्रांसिस्को बैले का अपना मुख्य सीज़न है लेकिन यह दिसंबर के दौरान भी प्रदर्शन करता है।,सैन फ्रांस्सिको में हुए बैले सीजन में कई प्रदर्शन किए गए,hi,Hindi,0,entailment
1547,00c7c4f4d1,und einige meilen diesseits davon ihnen nachjagend kamen drei große weiße schiffe herangeschnellt,nirgendwo waren schiffe sichtbar,de,German,2,contradiction
1548,22f349bb9f,bon quoi qu'il en soit papa va me préparer un bon grand verre lait chocolaté,papa a dit que je n'avais pas le droit boire,fr,French,2,contradiction
1549,c0f697c2eb,phía sau khách sạn ngoài bức tượng của samuel champlain người sáng lập thành phố dufferin terrace có tầm nhìn tuyệt đẹp ra sông st lawrence và vùng hạ lưu tới đảo ile d'orleans,bức tượng được xây dựng vào năm,vi,Vietnamese,2,contradiction
1550,4a5e43bcdc,we heard seen this pattern before,this pattern familiar us,en,English,0,entailment
1551,865fd3d668,- la cafetería más antigua las vegas y según algunos sigue siendo la mejor con toda su gloria bohemia,en las vegas hay una cafetería que es más antigua que el resto,es,Spanish,0,entailment
1552,f089bc381e,ο γκράντ τόσο χαμιλτονιανός λέει ένα spin-glass χαμιλτονιανό όπου ένα spin glass είναι ένα διαταραγμένο μαγνητικό υλικό,τα περιστροφικά γυαλιά δεν έχουν μαγνητική δύναμη,el,Greek,2,contradiction
1553,bdbf18b7be,clinton used a floor mop clean up dirt he had tracked onto shiny floor an elementary school,clinton embarrassed dirt he purposefully tracked floor,en,English,1,neutral
1554,7b3c1a1875,كانت ساحة دام ليس لها مخرج لأول مرة في تاريخها,كانت ساحة دام دائما غير ساحلية,ar,Arabic,2,contradiction
1555,16926db2d8,times says this tracking list drawn up from information from bookstores but publishers say routinely call up times tip them off books selling increasing momentum so can added tracking list,times lying about drawing up lists from bookstores,en,English,1,neutral
1556,54c74117c4,calcutta seems only other production center having any pretensions artistic creativity at all but ironically 're actually more likely see works satyajit ray or mrinal sen shown europe or north america than india itself,most mrinal sen's work can found european collections,en,English,1,neutral
1557,1851422583,upriver east blois a huge densely wooded park surrounded by km miles high walls brilliant white ceteau cham­­bord most extravagant all royal residences loire valley,ceteau chambord an ugly unremarkable hut an open field,en,English,2,contradiction
1558,5228d8487b,да он предложил купить ну это швабру такую как у тебя,он предложил купить пылесос,ru,Russian,2,contradiction
1559,4625dae255,καθώς εορτάζουμε τα α γενέθλια της ιατρικής σχολής του πανεπιστημίου της ιντιάνα συνειδητοποιούμε πόσο πολλά οφείλουμε στους ονειροπόλους και τα όνειρά τους,η ιατρική σχολή του πανεπιστημίου της ιντιάνα έκλεισε την ή επέτειό της,el,Greek,2,contradiction
1560,8f3294e197,aber ich weiß dass vielen ländlichen gebieten sie nicht so gut sind,sowohl ländlichen gegenden als auch der stadt sind sie sehr gut,de,German,2,contradiction
1561,a7d8b23bbb,avrupa birliği avrokratları kıtadaki hükümetleri uygun çevre ve göç politikaları üzerinde anlaşmaya ikna etmek gibi değerli fikirlere sahipler,çevresel politikalar ve göç politikaları iyi değildir,tr,Turkish,1,neutral
1562,1e3b31b57e,ich meine sie hatten nur ungefähr kinder eines starb,das kind das gestorben ist wurde krank geboren,de,German,1,neutral
1563,00f8cc9e45,do think mrs inglethorp made a will leaving all her money miss howard i asked a low voice some curiosity,i tried speak up but fear prevented me,en,English,2,contradiction
1564,75a14f60cc,surprisingly then fannie mae's public-relations operation unparalleled washington,fannie mae had terrible public-relations,en,English,2,contradiction
1565,28cb073b73,sure look around compare before buying,there often good deals next door from competitors,en,English,1,neutral
1566,e2ebc63bcf,uh i don't know i i mixed emotions about him uh sometimes i like him but at same times i love see somebody beat him,he my favorite i never want see anyone beat him,en,English,2,contradiction
1567,422329a5a8,οπουδήποτε αλλού στον κήπο του πρίγκιπα σε ένα σύγχρονο κτίριο που ονομάζεται το σπίτι του ναύτη casa marinos μπορείτε να ανακαλύψετε τι έγινε για την ιδιαίτερη μοίρα του tagus του βασιλικού στόλου,το sailor's house σχεδιάστηκε από έναν διάσημο ιταλό αρχιτέκτονα,el,Greek,1,neutral
1568,8a7ff14e68,no i i i don't i completely beyond me i went my under graduate uh education,i thinking other things so i can't recall,en,English,1,neutral
1569,8153f1a5f5,sự khôn ngoan thông thường về âm nhạc ragtime tiếp tục biến động,sự khôn ngoan thông thường về âm nhạc ragtime không phải là hằng số,vi,Vietnamese,0,entailment
1570,b9b7aa3dd5,event definition a crowd pleaser replete appearances by rockettes mormon tabernacle choir santa claus act isn't entirely without bite there's also a very funny moment involving a heart attack,both santa claus rockettes appear but one may appear a heart attack,en,English,0,entailment
1571,76df6a01ca,sure,thought through,en,English,0,entailment
1572,787bad4f26,der anruf kam von einem münztelefon terminal c zwischen der sicherheitskontrolle und dem gate der united airline,terminal c befand sich ein münztelefon,de,German,0,entailment
1573,118ac73961,do think most states or,i think most states,en,English,1,neutral
1574,3c7251a9fb,net nonfederal saving,gross federal saving,en,English,2,contradiction
1575,25c54abba6,general motors instance lost million strikes but investors treated costs a kind extraordinary charge valued company if losses had never happened,gm lost a lot money labor disputes but victorious end,en,English,1,neutral
1576,acc733e625,wenn diese technik funktioniert dann hast du eine starke geschichte auch wenn es eine ist deren thema erst etwa im dritten absatz enthüllt wird,diese kurzgeschichten-technik ist prägnant und auf zwei absätze beschränkt,de,German,2,contradiction
1577,507ac57b66,kutchins kirk cite a particularly amusing example such robert spitzer man charge dsm-iii sitting down a committee included his wife process composing a criteria-set masochistic personality disorder--a disease suggested but never made into dsm-iii-r a revised edition,robert spitzer man running dsm-iii,en,English,0,entailment
1578,e3c25f1f37,yidiş kılavuzuna yardım etmek için yılına kadar yaşamayı umuyorum eminim yidiş bin yıl boyunca sahip olduğu gibi etrafındakileri etkisiz hale getirecektir,yidiş' yılında da hala olacağından eminim,tr,Turkish,0,entailment
1579,fed679418c,perfectly feasible spend a fortnight eilat exploring red sea lying beaches journeying into negev desert never see a religious building or an archaeological site,while staying eliat one can explore red sea or journey into negev desert,en,English,0,entailment
1580,3d2b8a786c,your friends welcome here said severn,severn said people were always welcome there,en,English,2,contradiction
1581,8c326327ea,disparan a los estudiantes ¿no,tienen armas que usan contra los estudiantes,es,Spanish,0,entailment
1582,b65dc1311f,waterloo,d-day,en,English,2,contradiction
1583,0f60f3386b,also holy family said sheltered here their return from egypt,has never been suggested holy family ever spent any time here,en,English,2,contradiction
1584,7e4c8619b9,tuy nhiên sab được hỗ trợ bởi các tài liệu gần đây giải quyết vấn đề này rossi et al,sab đã nói về tầm quan trọng của nó với đất nước,vi,Vietnamese,1,neutral
1585,f43927e5aa,has served a fortress gallo-romans visigoths franks medieval french can see layers their masonry ramparts,fortress has been knocked down several times,en,English,1,neutral
1586,2065a2af4f,vineyards hug gentle slopes between vosges rhine valley along a single narrow -km -mile strip stretches from marlenheim just west strasbourg down thann outside mulhouse,slopes between vosges rhine valley only place appropriate vineyards,en,English,1,neutral
1587,6c8dec9784,larger boats up people plus crew offer organized gourmet cruises,larger boats can fit up people including crew gourmet cruises,en,English,0,entailment
1588,409cf6fc4c,con thứ hai mà cô ấy có là một trong những chú chó từ đống rác và ừ là con đực từng có vấn đề về răng,người đàn ông có vấn đề về răng và con chó con thứ hai từ bãi rác,vi,Vietnamese,0,entailment
1589,5b55e0be3c,harlem our first permanent office he said,harlem last permanent office,en,English,2,contradiction
1590,7dacdbe590,mosque el-jezzar built dominates landside old city other three sides jut into mediterranean,mosque contains many examples intricate textile work,en,English,1,neutral
1591,ab21837eb2,с влизането си на общия пазар през г икономическите перспективи на гърция се засилиха,влизането на гърция в общия пазар бележи падането на икономиката ѝ,bg,Bulgarian,2,contradiction
1592,04a657eda8,a new retrospective vienna modernist - wins critics' grudging respect,critics reluctant but ultimately forced respect vienna modernist,en,English,0,entailment
1593,5b32619310,their goals remain influential india approaches new millennium while continues modernize its industry increase its agricultural output,india's agricultural output has doubled last decade,en,English,1,neutral
1594,8054d5ba7c,για αυτό το οικονομικό έτος και το επόμενο η νομική σχολή υποχρεούται να απορροφήσει τις μειώσεις στις κρατικές επιχορηγήσεις της και τα αυξημένα κόστη υγείας που ανέρχονται σε περισσότερα από δολάρια,το νομική ήταν το πρώτο πρόγραμμα για την αντιμετώπιση περικοπών του προϋπολογισμού,el,Greek,1,neutral
1595,a87751b0d8,one possible explanation surging household wealth recent years contributed virtual disappearance personal saving,people putting what would've been their personal savings into displays wealth more often recent years,en,English,1,neutral
1596,3c645c8b4d,tôi chỉ ở nguyên đó cố gắng hình dung ra vấn đề,tôi hiểu nó ngay từ đầu,vi,Vietnamese,2,contradiction
1597,80f6ac92a4,we need look at implications these differing roles a range issues such ses core competencies performance standards recruitment sources mobility training development programs,we can completely ignore implications roles mobility,en,English,2,contradiction
1598,2fc5e15dc3,i could've afforded a much swankier up-town place- or at least a slightly swankier mid-town place- but all space would just encourage me clutter,i poor could only afford a small space,en,English,2,contradiction
1599,f4aaa2d799,don't show local,presumed channel shows local abroad,en,English,2,contradiction
1600,a505348307,a clean wholesome-looking woman opened,dirty old man closed,en,English,2,contradiction
1601,53fab0a1e8,there's one thing he thought himself can't go shooting,he thought could keep shooting because were very tired,en,English,1,neutral
1602,df07c5853f,xét về sự phù hợp hình ảnh đột biến tái tổ hợp và chọn lọc có thể cùng đưa các quần thể phát triển đạt đến mức phù hợp cao nhất,không có yếu tố nào giúp dân chúng đạt được mức độ tập thể dục cao hơn,vi,Vietnamese,2,contradiction
1603,89303cf851,la palme d'or revient au riven - une mise à niveau vers le jeu d'ordinateur le plus vendu tous les temps myst - à propos d'une personne abandonnée sur une île,myst est un jeu d'ordinateur populaire sur une personne dans une île,fr,French,0,entailment
1604,d69ff50a35,right yeah 's 's always handy credit card whatever might need,credit cards can lifesavers cases an emergency,en,English,1,neutral
1605,6661d2d47b,die armut an begabten arbeitern der jetztigen marktwelt ist oft der grund warum organisationen außerhalb einstellen,es gibt nicht genügend -mitarbeiter um die jobs zu besetzen,de,German,0,entailment
1606,5fe13616c0,नन्हा आर्मस्ट्रौंग जो सत्र के लिए पियानोवादक था उसने जवाब स्पष्ट किया इसे muskrat ramble कहते हैं क्या मैं गलत कह रहा हूं रेड,लिखित स्कोर के बिना पियानोवादक गीत गायन जारी रखने में असमर्थ था।,hi,Hindi,2,contradiction
1607,36ed2d38bb,मूल रूप से फ्रांसीसी अनुसंधान ये थे की पिछले वर्ष अमेरिका में fen-phen के लिए अस्सी लाख नुस्खे दायर किए गए।,लाखो लोगो ने फेन-फेन लिया,hi,Hindi,0,entailment
1608,775510dc41,nhtsa noted only other possible interpretation section treat phrase standards promulgated prior enactment this section,all happened after enactment this section,en,English,2,contradiction
1609,3db13b52b1,if any questions regarding this report please call me at -,my phone number -,en,English,2,contradiction
1610,ea64ff3e84,well i meant when when were when were growing up i mean like galveston,grew up tulsa,en,English,2,contradiction
1611,d7f7dea722,june provides specific requirements assessing reporting controls,there specific requirements assessment legal services,en,English,1,neutral
1612,6f7205862a,ความพึงพอใจจากสิ่งที่ฉันได้ยิน,จากสิ่งที่ฉันได้เจอ ดูเหมือนว่าน่าจะเป็นการประสบความสำเร็จ,th,Thai,0,entailment
1613,71855048c0,april sultan's armies massed outside city walls outnumbering byzantines ten one,there were ten times many sultan's armies than byzantines,en,English,0,entailment
1614,b1d47769d1,a clean wholesome-looking woman opened,pure looking woman opened,en,English,0,entailment
1615,8324a6b4db,no no 's a 's something,'s something,en,English,0,entailment
1616,3e5a3fde1d,η συνέπεια είναι ότι υπάρχει μια χαρακτηριστική κατανομή μεγέθους των καταιγισμών στο διαταγμένο καθεστώς και μια πολύ υγιής κατανομή στο χαοτικό καθεστώς,το καθεστώς είναι στο βορρά,el,Greek,1,neutral
1617,59f821e251,uh-huh oh yeah i hadn't heard one let's see i can't oh gosh probably wipes out my whole inventory tv shows other than um pbs i,whole inventory tv shows wiped out,en,English,2,contradiction
1618,beb03e8e12,ich habe ihm schon gesagt ich habe versucht ihm zu erklären dass ich enttäuscht war weil ich nicht die ganze information hatte die ich brauchte,ich sagte ihm ich wolle nichts anderes hören,de,German,2,contradiction
1619,6c08154172,so i how do feel should applied,i do care about your feeling just apply whichever way finish already,en,English,2,contradiction
1620,5e2913d7ac,two aromatic aniseed drinks also produced locally,aniseed drinks produced internationally,en,English,2,contradiction
1621,1ae8761105,first time i entertained idea taking my talents particular market…,i had thought doing many times but i knew i would fail,en,English,2,contradiction
1622,2e5c772e8f,see he said sadly no instincts,i determined prove him wrong,en,English,1,neutral
1623,103996bef4,participants generally viewed new internal control reporting requirements sarbanes-oxley act a good requirement,sarbanes-oxley act revolutionized way internal control reporting must handled getting point a very contentious fight congress,en,English,1,neutral
1624,7fa6bd811f,look servant girl hurtled into hell flirting devil,servant girl ascended heaven her good behavior,en,English,2,contradiction
1625,d977091610,总而言之，爸爸去为我制作这一大杯好喝的巧克力牛奶。,爸爸给我倒了一杯牛奶。,zh,Chinese,0,entailment
1626,3247e17d99,sure did any way disclose your identity tommy shook his head,i wish hadn't revealed your identity a mistake,en,English,2,contradiction
1627,f2832f9cd6,हाँ क्यों कि ये तुम हो यह निश्चित रुप से चक्की से निकल जाती परंतु तुम,हां इसने बहुत कुछ सहा होगा,hi,Hindi,0,entailment
1628,50dade40ac,πίσω από την περιοχή της νότιας αμερικής θα βρείτε το factory perfume όπου μπορείτε να δημιουργήσετε το προσωπικό σας άρωμα,`το εργοστάσιο αρωμάτων βρίσκεται μπροστά από την περιοχή της νότιας αφρικής,el,Greek,2,contradiction
1629,7209e139e9,'re top porter does capitalize text's potential realism,'re top porter intentionally ignored potential realism,en,English,1,neutral
1630,05cc35e98d,there's a dramatic difference between someone like michael dell someone like al dunlap,do get along,en,English,1,neutral
1631,24f938d615,but there's john ” miss howard surely were speaking truth,i'm sure miss howard lying us,en,English,2,contradiction
1632,43121d93c0,so which one ladies wants go first,one ladies should go first,en,English,1,neutral
1633,4bd1774f07,các bảo tàng được bố trí tuyệt vời và hầu hết cung cấp tờ rơi thỉnh thoảng bằng tiếng đức nhưng thường bằng tiếng anh và tiếng pháp với thông tin chi tiết về các cuộc triển lãm bạn sẽ tìm thấy các hộp chân thực để thanh toán tự do rải rác xung quanh,bảo tàng được đặt ra trong khoảng cách đi bộ,vi,Vietnamese,1,neutral
1634,3c4ed74069,หนทางที่จะช่วยให้เราได้ช่วยคุณได้ดีขึ้น เขียน โทรสาร หรือ อีเมลล์ และบอกพวกเราให้ทราบถึงเกี่ยวกับตัวคุณมากขึ้น,เราไม่จำเป็นต้องรู้อะไรเกี่ยวกับคุณ,th,Thai,2,contradiction
1635,6a3c753fc0,albino alligator miramax,albino alligators very rare wild,en,English,1,neutral
1636,28dfbd3f74,'upload him into his body what body',what body does he,en,English,0,entailment
1637,a6ef24723c,load time divided into elemental coverage related load time,load time separated,en,English,0,entailment
1638,292909ef61,fact 're going rewarded,sorry 're going fined,en,English,2,contradiction
1639,29666369c9,veuillez éviter un enlisement dans notre liste des donateurs périmés,notre liste donateurs déchus est publiée publiquement donc croyez-moi vous ne voudriez pas être humilié cette manière,fr,French,1,neutral
1640,3611702c51,mais mon travail était mettre des parachutes sur ça et des gilets sauvetages lorsque nous le chargions et quelque part à l'étranger commencions,je n'avais pas travail alors j'ai gardé toutes les boîtes à la maison,fr,French,2,contradiction
1641,6588169900,रेडंडंसी रेस के संक्षिप्त चक्र में प्रवेश करने के लिए नवीनतम शब्दों में से एक मिसौरी है। शो-मी राज्य ने में राज्य का दर्जा प्राप्त किया है।,इस दिन तक मिसौरी को अमेरिकी राज्य नहीं माना जाता है।,hi,Hindi,2,contradiction
1642,e2989037f4,ya yok ama oaklawn yollarında at yarışları var,saman at yarışları eğlencelidir,tr,Turkish,1,neutral
1643,4706ec4e63,göreceğimiz üzere her iki durumda da evrende sonlu olarak önceden belirtilebilen büyük bir şey olacağı görülüyor,evren çok kafa karıştırıcı bir yer,tr,Turkish,1,neutral
1644,141e34e5f0,i'm sure what overnight low,i don't know how cold got last night but definitely freezing,en,English,1,neutral
1645,3c49b155b2,ابحث عن روم جوز الهند وروم الفواكه الأخرى لأن هناك أنواع عديدة وهائلة,هناك فاكهة مصنوعة من أي فاكهة استوائية,ar,Arabic,1,neutral
1646,272487c6f4,absolument aucun problème et euh si tu veux un ces tapis vas dans un magasin ils ont normalement ces trucs d'exercice ces abc qui présente un relief pour la remise en forme,quelques magasins proposent des appareils d’exercices,fr,French,0,entailment
1647,2eef0dd6a2,when get out should uh i don't know know some reasonable amount money,we should give them money when get out,en,English,1,neutral
1648,78bad82e21,επιτρέψτε μου να σας παρουσιάσω τον καπετάνιο blood ανάγκασε τον επίσκοπο να βγάλει τον καλύτερο χαρακτήρα που θα μπορούσε να διατάξει,ο perforce bishop δεν επέδειξε ισχύ,el,Greek,2,contradiction
1649,7e74126dce,financial audits performed under american institute certified public accountants' aicpa generally accepted auditing standards field work reporting well related aicpa statements auditing standards sass which interpret standards provide guidance conducting such work,aicpa american institute certified public accountants,en,English,0,entailment
1650,c2beb55082,нашите най-агресивни респонденти развълнувани да разкрият цялото творчество на един дъх прескочиха книгите и отидоха направо при авторите,хората изобщо не отговаряха,bg,Bulgarian,2,contradiction
1651,aa9453445f,τα κινεζικά γαστρονομικά εδάφη στην κούβα και εφευρέθηκε η κουζίνα της κούβας-κίνας,υπάρχει ανάμειξη της κινεζικής και κουβανέζικης κουζίνας,el,Greek,0,entailment
1652,8f66d71db5,how do like well,what your feelings,en,English,0,entailment
1653,c3bf5fbd1a,η εξίσου ευφάνταστη φύση των ορισμών αψηφά την περιγραφή,οι ορισμοί μοιάζουν επίσης πολύ ευφάνταστοι,el,Greek,0,entailment
1654,5b8a285c6c,他告诉我他到底需要什么，他今天就用到了。,他告诉我，我必须在下午点前完成整个项目。,zh,Chinese,1,neutral
